BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,GarageArea,GrLivArea,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,TotalBsmtSF,YearBuilt,BsmtExposure_No,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_Missing,BsmtFinType1_Rec,BsmtFinType1_ALQ,BsmtFinType1_LwQ,BsmtFinType1_BLQ,BsmtFinType1_Missing,BsmtFinType1_GLQ,GarageFinish_RFn,GarageFinish_Missing,GarageFinish_Unf,GarageFinish_Fin,KitchenQual_TA,KitchenQual_Ex,KitchenQual_Fa
3.0,0.5999583705472328,115,286,-2.5332580146822137,-1.6222519161826394,21.0,0.0,0,8,-0.9714900611719468,1970,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4.0,-1.3552551742890226,1200,312,-0.5677120224251269,0.4132973991549071,84.0,0.0,0,5,0.3663899445108929,1923,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4.0,0.9485213279556058,434,619,2.081617459719176,0.5591738202049539,69.0,424.0,282,7,0.6443848671609906,1977,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
3.0,0.6541393482306455,563,645,-0.0024685344914634,0.5381467697444895,69.0,115.0,0,6,0.2067306021798855,1964,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
3.0,-1.3552551742890226,1116,440,-0.7886822940249859,0.1697848850007559,87.0,261.0,0,6,0.1824333968587922,1962,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3.0,0.8960663611259982,180,577,1.118384770872881,-1.1471088945474426,69.0,0.0,0,5,0.3446773658528516,1984,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2.0,0.9830148663543752,0,600,-1.3019546012153544,-0.5116145060570215,69.0,0.0,0,5,-0.2087968378277488,1979,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3.0,0.2349076922349738,712,216,0.3224101553773981,-0.7641949367738995,51.0,0.0,16,6,-0.1327647127120569,1925,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2.0,-1.3552551742890226,0,516,-0.3334841653442914,0.3171924864122042,72.0,0.0,0,5,-2.260872514569943,1967,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
3.0,-0.1426750181602576,556,0,-1.654724937294702,-1.423167183347304,55.0,0.0,0,7,-0.8640243744418628,1930,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
4.0,0.6412153374329438,280,486,0.9512740359532472,0.1503264696080274,69.0,342.0,43,5,-0.4700437741641594,1968,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3.0,0.9265384502433942,77,588,-1.1261039540004567,0.5424663132434007,69.0,210.0,76,9,-0.2064823783717616,1961,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2.0,0.993745055209754,0,440,-1.2538418327687757,-1.1989498663376412,69.0,0.0,60,6,-0.1741491076529661,1976,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
3.0,0.2951974097845535,556,440,1.9247487574095468,0.2771216089061432,70.0,0.0,74,8,-0.419929555238015,1932,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3.0,0.7362569869707594,270,495,-0.6526076147138269,-0.0929072108083404,98.0,0.0,0,5,-0.2738743624425402,1920,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3.0,0.6236434073967818,169,440,0.7498544721204649,0.1227528348238534,80.0,340.0,42,8,-0.4940275679888105,1964,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3.0,-1.3552551742890226,1252,528,-0.4385921919544963,0.3045895998424982,80.0,243.0,39,6,0.4785191732027751,1959,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.0,-1.3552551742890226,0,0,-1.4038765825888244,-0.7426955872350746,52.0,0.0,0,5,-2.260872514569943,1947,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
3.0,0.8160602480710474,308,576,-1.0035363452570456,0.5963650511128387,82.0,0.0,0,5,0.0127453085266692,1996,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3.0,0.5036071094801396,320,440,0.1613482908550612,-1.6222519161826394,69.0,456.0,0,5,-0.6543610829351253,2000,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4.0,0.2666447261498723,747,683,1.602720616002317,1.1075565377159096,66.0,0.0,50,5,-0.0143491636569221,1998,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3.0,1.1695904170891354,1969,546,2.435259936639591,0.631484296258247,69.0,0.0,75,5,2.283432520103847,1992,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2.0,0.7458357581660059,201,400,-0.655217767958989,0.0881296746065076,59.0,182.0,0,5,-0.4127977515044402,2005,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3.0,0.0896612764964746,844,315,0.7416426515932294,0.2635172738966023,78.0,320.0,0,6,0.0127453085266692,1949,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3.0,0.8636449543444702,268,495,-0.9055280816171184,0.1967031447058426,78.0,0.0,88,6,0.0487402427795277,1975,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3.0,-1.3552551742890226,1264,889,1.4661919552348324,0.2096442893591279,79.0,921.0,0,5,0.5042149137290268,1996,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.0,0.1447947953745904,625,576,-1.4680827514537074,0.0907529806894196,60.0,0.0,0,7,-0.4389809337454715,1949,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3.0,1.0189804722060265,484,508,0.0968835673641833,0.6964813929259082,75.0,215.0,39,5,0.9520785463544382,1997,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.0,-1.3552551742890226,774,680,0.9358930635316568,0.5233557798008832,92.0,84.0,75,5,-0.6102713259749131,2009,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2.0,0.6689531705554612,426,480,-1.1108883644246856,0.3963147803199692,69.0,180.0,0,7,-0.0687962565286155,1970,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
4.0,-1.3552551742890226,810,280,0.0205899310808377,-0.3651765313697261,50.0,0.0,0,3,-0.52291247372228,1948,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3.0,0.3004190514862233,765,440,0.3730048257970666,-0.0915776551973957,70.0,0.0,38,7,0.0689225632653755,1923,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3.0,-1.3552551742890226,912,330,0.0247635385945248,1.254444414880434,78.0,0.0,0,5,-0.2808786414494816,1948,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2.0,0.9387355875152106,341,402,-0.5074326433385369,-1.374481941854805,69.0,425.0,304,5,0.4183017720468028,1999,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2.0,-0.7960089178258333,1346,440,0.1232384991973822,-1.6222519161826394,43.0,145.0,20,5,0.7116661972747315,2005,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4.0,0.836784634329439,1380,528,1.184423339582527,0.2971697466778477,89.0,44.0,30,3,2.232097980653319,1951,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3.0,0.6957487779557732,92,484,-0.0641161901146953,-1.6222519161826394,24.0,0.0,44,5,-0.8034327869832221,1999,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.0,1.1990322579250303,1351,804,1.8185037969618665,0.4235180872292003,69.0,705.0,140,5,2.283432520103847,2001,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
3.0,-1.3552551742890226,1468,898,0.0455455322184724,0.0931713517046816,74.0,72.0,150,5,0.931559601037338,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,0.6605223179153974,203,240,-1.9084043688622023,-0.3418518884199134,57.0,0.0,0,5,-0.6127134355975984,1953,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3.0,-1.3552551742890226,630,280,-0.3194302072976263,-1.6222519161826394,21.0,142.0,0,5,-0.9714900611719468,1971,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3.0,0.1748577251930352,180,576,-1.4442692951823308,-0.4659466095793226,60.0,0.0,32,7,-0.3089583132917187,1951,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2.0,-1.3552551742890226,884,180,-1.4307451487513236,-0.8185265552114763,50.0,0.0,0,7,-0.3465558521827325,1926,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3.0,1.095788232905844,734,540,0.7383516545188819,1.125988663050692,69.0,312.0,73,5,1.6795808267420111,1969,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2.0,-0.7960089178258333,1357,430,0.2205594557727458,-1.6222519161826394,43.0,16.0,20,5,0.7346951179694429,2005,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3.0,1.158975274159864,84,498,-0.3311372979249452,-0.1375282819791204,74.0,650.0,0,6,0.5745409489735612,1954,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
4.0,-1.3552551742890226,0,240,0.1693105013015584,-0.1665508681223098,50.0,0.0,0,3,-2.260872514569943,1945,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
4.0,-1.3552551742890226,0,452,0.5498331818927753,0.7767333100589369,69.0,0.0,0,5,-2.260872514569943,1955,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
3.0,0.4904754769864605,406,506,0.5092532701655528,0.0274191379762077,76.0,120.0,70,5,-0.4700437741641594,1993,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3.0,-1.3552551742890226,585,477,0.7776086366854956,0.5373457991443985,78.0,74.0,112,7,-1.088805195667646,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3.0,0.9779625084995764,190,484,-0.7615143301086037,1.242999611332746,80.0,0.0,41,5,0.204524422688844,1977,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2.0,0.1852606010854191,312,480,-0.8271318752523964,-1.1307630205243175,69.0,0.0,60,5,-1.1790650259121205,2004,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3.0,-1.3552551742890226,896,342,0.8498662434769989,-0.3720753716296296,57.0,0.0,0,6,-0.3183406442630074,1928,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1.0,1.123309873446542,366,648,0.2439226692433503,-1.6106770903541012,53.0,0.0,0,5,1.037852310523347,2006,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2.0,0.5872546862298997,546,338,-0.9743795816114276,0.0907529806894196,80.0,0.0,0,6,0.0352595347842267,1956,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3.0,-1.3552551742890226,1580,830,0.2690305066985639,0.5118634966548735,92.0,186.0,24,5,1.1592841088351011,2007,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.0,0.9779625084995764,364,552,-0.2915167633730713,-0.1131846058706374,72.0,72.0,112,5,0.5809100845514032,2009,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3.0,0.5743363223057738,1017,520,1.9960822382612835,0.2531583711866876,60.0,0.0,547,7,1.0174887402090815,1920,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
4.0,0.5366991263339025,154,603,0.4699204340359322,0.6475979663091082,79.0,0.0,114,5,-1.0077379940219608,1997,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3.0,0.7505830786166967,572,516,-0.4876035417353133,0.3753545325844966,69.0,0.0,0,6,0.4355443900771754,1984,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2.0,0.27389745389574,276,462,-0.4950242292809909,-1.6222519161826394,24.0,0.0,0,6,-1.152365729086578,1980,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
3.0,0.5087950810746297,538,420,0.4896509185233246,0.2853481526827666,107.0,0.0,74,5,-0.128179236909094,1900,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2.0,-1.3552551742890226,936,576,-1.3246714091419756,-0.8185265552114763,60.0,0.0,32,4,-0.2250166794901004,1953,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3.0,-1.3552551742890226,847,434,0.9048937567227294,0.585297883545137,41.0,0.0,48,5,-0.4342135367172162,2004,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.0,1.1331178243921225,292,738,1.3068630079974468,-0.0702086041240783,74.0,216.0,0,5,0.919230099042518,2004,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3.0,0.2720916236267202,717,871,0.9878714078427824,-0.733421884573865,82.0,0.0,0,6,-0.075626739604817,1949,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
4.0,0.4771051005320765,409,495,0.9741993914594906,0.929633354164129,69.0,252.0,66,5,-0.4868241929885791,1971,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3.0,0.7875997796949396,216,492,0.7662113578787861,0.7438769601385926,95.0,0.0,91,5,-0.2715409825961707,2002,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3.0,1.0169045980624862,50,270,-1.00060800160606,0.0907529806894196,80.0,132.0,88,6,0.0149993558598604,1959,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2.0,-1.3552551742890226,960,180,-1.1660259895091698,-0.7613771183215283,60.0,0.0,128,5,-0.169540528524359,1926,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2.0,-1.3552551742890226,1405,478,-0.0878327574326983,-1.6222519161826394,69.0,163.0,36,5,0.80140684656903,2003,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.0,-1.3552551742890226,1226,740,-0.5024631675697651,0.2460975105277186,94.0,0.0,36,5,0.4226152752747816,2009,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.0,0.1224113964165207,0,275,-1.6619980853573233,0.2208031726645328,55.0,0.0,0,7,-0.5084556731865537,1918,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2.0,0.1062524996979736,661,200,-1.5687815091259727,-0.2115041720626522,45.0,0.0,0,3,-0.3938125322828179,1914,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3.0,0.2792859602006679,718,0,-1.1048234687012195,-0.0341760121686459,69.0,0.0,24,3,-0.0642456657823064,1959,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0.0,1.4606533885068125,32,894,0.7350570635394696,1.731479161364424,68.0,0.0,72,5,1.6757183064560468,1981,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2.0,1.263850866024928,310,866,0.5092532701655528,0.8063945059916655,107.0,436.0,102,5,1.41820622115407,2007,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4.0,-1.3552551742890226,1141,420,1.359574739493112,0.5373457991443985,93.0,650.0,123,5,0.2375618315119333,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,-1.3552551742890226,777,560,1.3955346768078878,0.4132973991549071,60.0,0.0,0,6,-0.6029501057088019,1885,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3.0,0.4811418769728782,375,312,-0.8326647641218475,0.6008673707200906,69.0,0.0,0,5,0.146976071634795,1960,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
4.0,0.9250016764776394,340,550,1.1573216933258763,0.6667296199251277,69.0,0.0,42,7,0.3772278804428141,1970,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
3.0,-1.3552551742890226,672,288,-1.2474841441946818,-0.0501561580110345,69.0,0.0,0,3,-0.8640243744418628,1956,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2.0,-1.3552551742890226,952,468,0.620845115235795,-0.7802403884454024,51.0,0.0,0,5,-0.1879904786281623,1931,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2.0,0.3601538150271502,746,240,-0.8829212205709341,0.4678609374661236,60.0,206.0,130,5,0.1069194849589337,1948,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2.0,-0.0503690942661939,172,528,-0.7723522668763514,0.5228715636355872,100.0,0.0,36,7,-0.2528986435525923,1948,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2.0,0.7078180129838906,722,582,-0.2364513299087647,-1.2020891599964307,41.0,0.0,0,5,0.6612458431866728,2001,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3.0,0.8247579247308973,130,422,0.5898747056024544,0.0299176586801091,69.0,42.0,122,5,-0.3748747580337856,1996,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
3.0,0.2462832465617846,452,309,-0.3194302072976263,0.0396726841549661,85.0,108.0,0,7,0.5851539674653845,1964,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2.0,0.27389745389574,666,327,-1.2761994064047095,-0.0853850767924294,50.0,0.0,28,6,-0.1902996627940384,1936,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2.0,0.3158474411501252,174,264,-1.1629363120599487,-1.6222519161826394,21.0,408.0,0,5,-1.364265919790165,1973,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2.0,1.0092514962591113,110,450,-0.8604819414327667,-0.5138162182489574,60.0,0.0,49,5,0.1247444746092761,2005,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
3.0,0.4662300553223426,156,660,0.3148420209222868,0.3539895175929594,60.0,0.0,68,5,-0.1144379852672383,1941,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2.0,0.4824825397565373,336,440,0.1353251936513324,-1.6222519161826394,69.0,513.0,32,5,-0.6543610829351253,2000,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3.0,-1.3552551742890226,972,312,0.2632548906777551,-0.6831944346448464,65.0,0.0,0,5,-0.1419432917060038,1939,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3.0,-0.1113082678452159,36,518,1.228125250572813,1.2587603627357489,69.0,0.0,47,7,0.3490238150040901,1974,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3.0,0.5895801731493465,0,492,-0.537422182185643,-0.1514141058530595,88.0,46.0,12,7,-1.3008810235720718,1977,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3.0,0.8019521630098606,253,440,-1.2190385189663286,0.23751565699264,120.0,0.0,0,6,-0.1488339260676922,1975,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2.0,0.532954921767172,88,525,-0.9112062749116754,-1.6222519161826394,35.0,80.0,28,5,-1.1897813070831196,2005,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1.0,1.161936003711021,300,588,0.1473637183169368,0.6291932272069427,62.0,472.0,140,5,1.0337825012773476,2003,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
3.0,0.6845224466519306,595,312,-0.5983082196605649,1.731479161364424,69.0,189.0,39,7,0.3403289416037085,1962,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3.0,-1.3552551742890226,1026,936,0.9204332404712112,0.2871715502648302,85.0,0.0,210,5,-0.0188731989787419,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,0.6487802533942685,510,440,-0.9197435846231012,-1.5813192793694613,53.0,0.0,55,6,0.0778776735985779,1977,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3.0,-1.3552551742890226,1753,522,0.6447153663681353,0.4965430044487485,69.0,0.0,151,5,1.5026643486257945,2001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3.0,0.7543610856263788,290,520,1.5553852426320869,0.3188069396159295,60.0,0.0,0,4,-0.1833740757801703,1900,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2.0,-1.3552551742890226,0,287,-2.125277002000943,-0.6263399790518904,69.0,0.0,0,6,-2.260872514569943,1949,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
3.0,0.7524742738572807,599,433,-0.4167935790361748,-0.0085387034149767,76.0,0.0,0,6,0.4977971842682551,1958,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2.0,0.1201284764954678,506,180,-1.5301905795059123,-0.7802403884454024,51.0,0.0,0,7,-0.7558641804825252,1931,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2.0,-1.3552551742890226,672,240,-2.33602929996567,0.2081262709800636,60.0,0.0,0,8,-0.8640243744418628,1940,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4.0,0.9844531023066314,0,0,-1.1846305336269178,0.0499968361015653,35.0,250.0,0,5,-0.2041685814260184,1975,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3.0,-1.3552551742890226,672,936,-0.5324032323505651,0.2475861427099344,60.0,0.0,0,4,-0.8640243744418628,1915,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3.0,0.7285115011653543,849,480,0.0825966361981926,0.1575488322798271,75.0,0.0,0,7,0.9684666872485646,1964,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
3.0,0.3440737271408124,389,240,0.4191076168740238,0.5209334910404625,74.0,0.0,0,7,-0.7558641804825252,1934,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3.0,0.7028113037624698,577,497,-0.5248903873229694,0.1594962190401594,69.0,0.0,27,5,0.3403289416037085,1990,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3.0,0.2556157994879552,429,234,0.2380987881368593,0.5228715636355872,75.0,0.0,0,7,-0.783361677001753,1941,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3.0,0.80903614458195,64,388,0.0907688684248101,1.004255646577283,60.0,0.0,75,5,-0.5761706600316168,2004,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.0,0.493120587454054,537,380,2.4032254721417625,0.5498034854320268,78.0,0.0,0,6,-0.1580304149803887,1934,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3.0,0.7683747710570797,811,577,0.1131291792497958,0.2335852084642804,78.0,183.0,29,5,0.9766518090570632,1999,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3.0,-1.3552551742890226,660,400,-0.2776560915726149,-0.3235417689599528,69.0,0.0,48,5,-0.8945388194393339,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.0,0.9165002734420756,371,676,1.794246861784888,0.5553676104675246,98.0,975.0,0,5,0.4204587616277299,1998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3.0,1.0475490954700126,140,795,2.324531887834422,1.731479161364424,174.0,0.0,16,4,0.7074737278194296,1918,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5.0,-1.3552551742890226,795,440,1.315032766970802,-0.7538828939532164,60.0,0.0,188,5,-0.559181800365645,1912,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4.0,0.4439794502319816,768,505,1.01803353090474,0.1707527053436577,83.0,299.0,117,5,0.2792412226773745,1977,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
3.0,0.8694085807860565,0,539,1.359574739493112,1.1586160309881337,69.0,34.0,250,7,-0.559181800365645,1977,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3.0,-1.3552551742890226,935,462,0.3674248816054697,-0.0161944037454689,63.0,0.0,28,5,-0.2273364713145539,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1.0,0.8619909813377841,474,500,-0.3523249706288944,0.9504708650413988,38.0,0.0,30,5,0.4956570242270609,1996,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3.0,0.6605223179153974,510,288,-0.8885571277864237,0.0631321314715918,75.0,135.0,0,7,0.1024576789518949,1958,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3.0,0.3664831609746034,1342,544,0.4914382202376147,-0.0053577184884987,70.0,120.0,23,5,1.3629015964374442,2003,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2.0,0.7088156068612191,0,398,-0.3007926401402008,-0.5204363893953216,50.0,0.0,0,6,-1.0051415293093704,1924,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2.0,0.51137550346197,625,436,-0.9254485294372906,0.0907529806894196,60.0,0.0,0,7,0.0734012526769784,1950,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4.0,-1.3552551742890226,1020,440,0.8735725040359607,-0.003875040955009,69.0,0.0,60,8,-0.0324596336374105,1910,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5.0,0.8652957053407728,133,564,1.9873934435541476,1.1624529576408544,80.0,184.0,112,5,0.7743552742370133,1978,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3.0,1.0057509754570488,133,583,1.128527922140723,0.120768222606397,75.0,0.0,170,6,0.1647220342212235,1998,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2.0,0.6258617434702995,278,432,-1.7431757789718036,-0.8542989908994829,69.0,0.0,0,8,-0.5084556731865537,1930,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3.0,1.0127383191800154,595,501,0.9126735072976452,1.731479161364424,69.0,0.0,231,5,1.1592841088351011,1992,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2.0,1.1257716120653676,343,499,0.4172769594517583,-0.9299336642872555,40.0,0.0,59,5,0.9991303335215256,2000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3.0,0.3107433828071015,372,454,0.6293918973381301,1.300102844693108,102.0,0.0,418,4,1.5222251110676943,1955,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2.0,-0.7960089178258333,1232,438,-0.4483311285838511,-1.6222519161826394,43.0,16.0,0,5,0.4699391520263828,2005,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3.0,0.8212897246572951,319,650,0.875146316018687,-0.5066697720156622,69.0,0.0,235,5,0.0509850121934839,2001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3.0,1.0078529386110495,284,460,-0.4143811816502142,0.0907529806894196,80.0,0.0,0,8,0.4999368855581577,1976,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
4.0,1.0120420445139453,280,792,1.8901233291712527,0.1629966005175996,77.0,220.0,184,5,0.5042149137290268,2007,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3.0,0.6423005332279885,224,336,-1.464669351816691,-0.1562175540159078,65.0,0.0,144,8,-0.3230360530051788,1965,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3.0,-1.3552551742890226,482,672,0.8482791814992859,0.3188069396159295,60.0,0.0,25,7,-1.3670400388349817,1905,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
